"buyer_id","buyer_nickname","total_orders","total_spent","first_purchase","last_purchase","unique_products","is_repeat_buyer"
"548734617","PERROTTIMICAELA","1","47131","2025-11-06T18:02:22.000-04:00","2025-11-06T18:02:22.000-04:00","1","NO"
"135486085","MOTO1FERREROVICTOR","1","63001","2025-11-06T18:01:43.000-04:00","2025-11-06T18:01:43.000-04:00","1","NO"
"299384255","GIAELHEREDIA","1","20160","2025-11-06T18:01:35.000-04:00","2025-11-06T18:01:35.000-04:00","1","NO"
"718415952","LAAN532929","1","36270","2025-11-06T17:58:21.000-04:00","2025-11-06T17:58:21.000-04:00","1","NO"
"261568117","LALANS","4","35100","2025-11-06T17:57:35.000-04:00","2025-11-06T17:57:35.000-04:00","1","YES"
"27788818","NAHUE.88","1","3166,4","2025-11-06T17:56:15.000-04:00","2025-11-06T17:56:15.000-04:00","1","NO"
"564825626","GISE02970","1","47131","2025-11-06T17:50:39.000-04:00","2025-11-06T17:50:39.000-04:00","1","NO"
"1097042","ERRCHIN13","1","229600","2025-11-06T17:43:11.000-04:00","2025-11-06T17:43:11.000-04:00","1","NO"
"11186612","GNUALMAFUERTE","1","69210","2025-11-06T17:39:16.000-04:00","2025-11-06T17:39:16.000-04:00","1","NO"
"712671792","ROMAGNOLLIGUIDO","1","6630","2025-11-06T17:39:07.000-04:00","2025-11-06T17:39:07.000-04:00","1","NO"
"55319579","CRISTIANSALERIO","1","157501","2025-11-06T17:36:50.000-04:00","2025-11-06T17:36:50.000-04:00","1","NO"
"101233077","MARCELOWALTERPAPARELLA","1","23850","2025-11-06T17:35:33.000-04:00","2025-11-06T17:35:33.000-04:00","1","NO"
"160487099","NISO8922324","1","29699","2025-11-06T17:34:41.000-04:00","2025-11-06T17:34:41.000-04:00","1","NO"
"351939362","CUBANO555","1","38610","2025-11-06T17:25:48.000-04:00","2025-11-06T17:25:48.000-04:00","1","NO"
"73542196","CUCUBAL","1","39000","2025-11-06T17:25:37.000-04:00","2025-11-06T17:25:37.000-04:00","1","NO"
"1158872546","ARMANDO W","4","16575","2025-11-06T17:24:59.000-04:00","2025-11-06T17:24:59.000-04:00","1","YES"
"103183152","CAROFE75","1","36270","2025-11-06T17:20:09.000-04:00","2025-11-06T17:20:09.000-04:00","1","NO"
"321679048","MANUELABUFFA","1","29699","2025-11-06T17:18:57.000-04:00","2025-11-06T17:18:57.000-04:00","1","NO"
"268346176","ARCEELIZABTH","1","20160","2025-11-06T17:17:23.000-04:00","2025-11-06T17:17:23.000-04:00","1","NO"
"431773124","BRIJAZGUERRERO","1","315001","2025-11-06T17:07:10.000-04:00","2025-11-06T17:07:10.000-04:00","1","NO"
"187805839","ORTIZNICOLASERNESTO","1","20701","2025-11-06T17:02:33.000-04:00","2025-11-06T17:02:33.000-04:00","1","NO"
"235673836","PAOOZANINETTI","1","3432","2025-11-06T16:53:21.000-04:00","2025-11-06T16:53:21.000-04:00","1","NO"
"336145515","HEDA2916890","1","49500","2025-11-06T16:52:40.000-04:00","2025-11-06T16:52:40.000-04:00","1","NO"
"39960596","SUIROD","1","229600","2025-11-06T16:47:43.000-04:00","2025-11-06T16:47:43.000-04:00","1","NO"
"236126515","CLAUANDINO14","1","69210","2025-11-06T16:42:49.000-04:00","2025-11-06T16:42:49.000-04:00","1","NO"
"296910220","SOL_STARK","1","36270","2025-11-06T16:40:33.000-04:00","2025-11-06T16:40:33.000-04:00","1","NO"
"142859189","AAPAZA","1","280000","2025-11-06T16:32:56.000-04:00","2025-11-06T16:32:56.000-04:00","1","NO"
"321690904","YESSIHINRICKSEN","1","60891","2025-11-06T16:28:32.000-04:00","2025-11-06T16:28:32.000-04:00","1","NO"
"1279720611","RIENZIZOE20230110075748","1","229600","2025-11-06T16:27:51.000-04:00","2025-11-06T16:27:51.000-04:00","1","NO"
"101299895","SABRINAMB2017","2","29420","2025-11-06T16:27:05.000-04:00","2025-11-06T16:27:05.000-04:00","2","YES"
"36204663","GAB_BILA","1","23310","2025-11-06T16:26:50.000-04:00","2025-11-06T16:26:50.000-04:00","1","NO"
"364641697","ELIASESCUDERO777","1","197825","2025-11-06T16:20:18.000-04:00","2025-11-06T16:20:18.000-04:00","1","NO"
"133243220","CHAMORROGUSTAVO00","1","29699","2025-11-06T16:17:11.000-04:00","2025-11-06T16:17:11.000-04:00","1","NO"
"1081552232","EUGENIAMARIELA20220228001845","1","117001","2025-11-06T16:08:46.000-04:00","2025-11-06T16:08:46.000-04:00","1","NO"
"287214050","PEAL2589663","1","315001","2025-11-06T16:04:48.000-04:00","2025-11-06T16:04:48.000-04:00","1","NO"
"571096790","MELIIIIA","1","16110","2025-11-06T16:00:41.000-04:00","2025-11-06T16:00:41.000-04:00","1","NO"
"501115580","DYLANGOZALVEZ","1","81900","2025-11-06T15:59:36.000-04:00","2025-11-06T15:59:36.000-04:00","1","NO"
"80966851","SENTRINGER","1","198000","2025-11-06T15:56:05.000-04:00","2025-11-06T15:56:05.000-04:00","1","NO"
"1057333383","SILVANALEDESMA20220115141711","1","107730","2025-11-06T15:51:44.000-04:00","2025-11-06T15:51:44.000-04:00","1","NO"
"91873217","ADRI300WM","1","8370","2025-11-06T15:51:14.000-04:00","2025-11-06T15:51:14.000-04:00","1","NO"
"676647117","HEYA1749662","1","20160","2025-11-06T15:48:17.000-04:00","2025-11-06T15:48:17.000-04:00","1","NO"
"166407504","EZEDLC_92","1","71280","2025-11-06T15:48:52.000-04:00","2025-11-06T15:48:52.000-04:00","1","NO"
"254864710","GAAG5885687","1","20701","2025-11-06T15:47:11.000-04:00","2025-11-06T15:47:11.000-04:00","1","NO"
"119475239","MAIRA DELVALLE","1","185000","2025-11-06T15:46:19.000-04:00","2025-11-06T15:46:19.000-04:00","1","NO"
"194894240","DAVIDKOCHEN","1","315001","2025-11-06T15:43:30.000-04:00","2025-11-06T15:43:30.000-04:00","1","NO"
"592371927","NATALIAANALIAMIGOTTI","1","36270","2025-11-06T15:40:19.000-04:00","2025-11-06T15:40:19.000-04:00","1","NO"
"626079063","ACOSTADEBORA20210928001906","1","25110","2025-11-06T15:38:57.000-04:00","2025-11-06T15:38:57.000-04:00","1","NO"
"174362322","AGUSSTINNAG","1","20701","2025-11-06T15:31:55.000-04:00","2025-11-06T15:31:55.000-04:00","1","NO"
"254969696","GIUCILIBERTO","1","55440","2025-11-06T15:31:20.000-04:00","2025-11-06T15:31:20.000-04:00","1","NO"
"36800913","EVITA P","1","280000","2025-11-06T15:31:03.000-04:00","2025-11-06T15:31:03.000-04:00","1","NO"
"162380123","CCP_47","1","60891","2025-11-06T15:26:28.000-04:00","2025-11-06T15:26:28.000-04:00","1","NO"
"209155668","JUJU9193767","1","315001","2025-11-06T15:26:08.000-04:00","2025-11-06T15:26:08.000-04:00","1","NO"
"204290829","PASA2348224","1","6630","2025-11-06T15:24:30.000-04:00","2025-11-06T15:24:30.000-04:00","1","NO"
"67006470","SUPERNOVA5930","1","36270","2025-11-06T15:23:45.000-04:00","2025-11-06T15:23:45.000-04:00","1","NO"
"290714988","JO_TUCUMAN","1","229600","2025-11-06T15:15:13.000-04:00","2025-11-06T15:15:13.000-04:00","1","NO"
"5858511","BERNABE_MARQUEZ","2","407500","2025-11-06T15:08:29.000-04:00","2025-11-06T15:10:21.000-04:00","2","YES"
"9118806","TINCHOMAGA","1","217801","2025-11-06T15:09:37.000-04:00","2025-11-06T15:09:37.000-04:00","1","NO"
"576264533","BETINAGHIBERTO","1","36270","2025-11-06T15:07:54.000-04:00","2025-11-06T15:07:54.000-04:00","1","NO"
"182693987","FAMA9580721","1","3166,4","2025-11-06T15:04:45.000-04:00","2025-11-06T15:04:45.000-04:00","1","NO"
"272729491","CHEECHUUROJASS","1","24255","2025-11-06T15:02:14.000-04:00","2025-11-06T15:02:14.000-04:00","1","NO"
"160911042","MAUROYULITA","1","24750","2025-11-06T15:00:57.000-04:00","2025-11-06T15:00:57.000-04:00","1","NO"
"454521526","LN RAICING","1","14901","2025-11-06T14:50:09.000-04:00","2025-11-06T14:50:09.000-04:00","1","NO"
"58748694","JCOZZA","1","112500","2025-11-06T14:48:26.000-04:00","2025-11-06T14:48:26.000-04:00","1","NO"
"178043600","CAPA5954387","2","44599","2025-11-06T14:43:30.000-04:00","2025-11-06T14:43:30.000-04:00","2","YES"
"83406693","DIE_GARITAONANDIA","1","71280","2025-11-06T14:42:40.000-04:00","2025-11-06T14:42:40.000-04:00","1","NO"
"103563667","THILJER","1","36270","2025-11-06T14:39:56.000-04:00","2025-11-06T14:39:56.000-04:00","1","NO"
"17796395","JAM70AR","1","20701","2025-11-06T14:35:52.000-04:00","2025-11-06T14:35:52.000-04:00","1","NO"
"11875941","PAMPA20375","2","6332,8","2025-11-05T12:57:28.000-04:00","2025-11-06T14:33:07.000-04:00","1","YES"
"1106040196","CANARIOGONZALO20220412211556","1","49500","2025-11-06T14:27:43.000-04:00","2025-11-06T14:27:43.000-04:00","1","NO"
"2381380454","DT20250408160750","1","16110","2025-11-06T14:25:03.000-04:00","2025-11-06T14:25:03.000-04:00","1","NO"
"458909754","ALFL2738790","1","20701","2025-11-06T14:05:16.000-04:00","2025-11-06T14:05:16.000-04:00","1","NO"
"1090521132","LEITENANCI20220623180214","1","29699","2025-11-06T14:01:48.000-04:00","2025-11-06T14:01:48.000-04:00","1","NO"
"174629759","SABRINAJM","1","72540","2025-11-06T13:58:52.000-04:00","2025-11-06T13:58:52.000-04:00","1","NO"
"317815587","DANIELALUDMILABAEZSUAREZ","1","16110","2025-11-06T13:46:07.000-04:00","2025-11-06T13:46:07.000-04:00","1","NO"
"60268750","LEO_ALF2008","1","71280","2025-11-06T13:45:32.000-04:00","2025-11-06T13:45:32.000-04:00","1","NO"
"228795783","DAVIDPERFETTO","1","16110","2025-11-06T13:44:36.000-04:00","2025-11-06T13:44:36.000-04:00","1","NO"
"60843041","PAREDESGLORIA","1","29699","2025-11-06T13:42:41.000-04:00","2025-11-06T13:42:41.000-04:00","1","NO"
"108009533","CARLOSROBAINA","1","229600","2025-11-06T13:41:55.000-04:00","2025-11-06T13:41:55.000-04:00","1","NO"
"143016546","MELO9771839","1","22498","2025-11-06T13:38:35.000-04:00","2025-11-06T13:38:35.000-04:00","1","NO"
"657397518","VERNICAVANESAMANSILLA","1","29699","2025-11-06T13:38:06.000-04:00","2025-11-06T13:38:06.000-04:00","1","NO"
"217711249","KEVINSCIGLIANO","1","229600","2025-11-06T13:34:31.000-04:00","2025-11-06T13:34:31.000-04:00","1","NO"
"57754739","PABLO CHAHER","1","186301","2025-11-06T13:34:14.000-04:00","2025-11-06T13:34:14.000-04:00","1","NO"
"186744146","COLUS.AR","1","37932","2025-11-06T13:31:35.000-04:00","2025-11-06T13:31:35.000-04:00","1","NO"
"176574817","ALWA4339022","1","19350","2025-11-06T13:31:23.000-04:00","2025-11-06T13:31:23.000-04:00","1","NO"
"81321137","JAVO9560","1","39900","2025-11-06T13:25:43.000-04:00","2025-11-06T13:25:43.000-04:00","1","NO"
"297412965","SANTI2203","1","35910","2025-11-06T13:25:07.000-04:00","2025-11-06T13:25:07.000-04:00","1","NO"
"153714178","FIORELLACARDELLO","1","29699","2025-11-06T13:21:58.000-04:00","2025-11-06T13:21:58.000-04:00","1","NO"
"91889812","MERYROS","1","29699","2025-11-06T13:18:21.000-04:00","2025-11-06T13:18:21.000-04:00","1","NO"
"1688340811","ARMO20240219092441","1","315001","2025-11-06T13:17:11.000-04:00","2025-11-06T13:17:11.000-04:00","1","NO"
"31494659","VAN_QUIROZ2010","1","157501","2025-11-06T13:16:16.000-04:00","2025-11-06T13:16:16.000-04:00","1","NO"
"1207186083","AR20240818140605","1","396000","2025-11-06T13:14:53.000-04:00","2025-11-06T13:14:53.000-04:00","1","NO"
"525360677","TOMASSTEVANI","1","20701","2025-11-06T13:14:21.000-04:00","2025-11-06T13:14:21.000-04:00","1","NO"
"1412178292","DONAIRELUCIA20230630224348","1","23310","2025-11-06T13:13:33.000-04:00","2025-11-06T13:13:33.000-04:00","1","NO"
"431423095","MABEL.MYM","1","94500","2025-11-06T13:08:38.000-04:00","2025-11-06T13:08:38.000-04:00","1","NO"
"51898852","NESOMA.CORDOBA","1","35910","2025-11-06T13:07:44.000-04:00","2025-11-06T13:07:44.000-04:00","1","NO"
"528525640","HEMA7775646","1","17820","2025-11-06T13:07:34.000-04:00","2025-11-06T13:07:34.000-04:00","1","NO"
"203151268","RIAG349550","1","9810","2025-11-06T13:06:52.000-04:00","2025-11-06T13:06:52.000-04:00","1","NO"
"183402318","VARO6508383","1","19500","2025-11-06T13:04:18.000-04:00","2025-11-06T13:04:18.000-04:00","1","NO"
"2970514103","BD20251105211136","1","29699","2025-11-06T13:02:49.000-04:00","2025-11-06T13:02:49.000-04:00","1","NO"
"195967527","MORANELLIELIANA","1","23850","2025-11-06T13:01:12.000-04:00","2025-11-06T13:01:12.000-04:00","1","NO"
"300226497","ANDRSJURECKI","1","89910","2025-11-06T13:00:20.000-04:00","2025-11-06T13:00:20.000-04:00","1","NO"
"1085204884","VILLADALAUTARO20220428201629","1","24748","2025-11-06T13:00:03.000-04:00","2025-11-06T13:00:03.000-04:00","1","NO"
"49094072","RUBEBARU","1","3166,4","2025-11-06T12:58:29.000-04:00","2025-11-06T12:58:29.000-04:00","1","NO"
"830173200","MARIAJOSECLAUS","1","19500","2025-11-06T12:57:47.000-04:00","2025-11-06T12:57:47.000-04:00","1","NO"
"162173281","SEAI5126321","1","36270","2025-11-06T12:55:30.000-04:00","2025-11-06T12:55:30.000-04:00","1","NO"
"28820827","GIMENEZSUS2011","1","138510","2025-11-06T12:55:08.000-04:00","2025-11-06T12:55:08.000-04:00","1","NO"
"399531806","SERGIOSEBASTIANGEORGIEFF","1","276840","2025-11-06T12:46:31.000-04:00","2025-11-06T12:46:31.000-04:00","1","NO"
"211921150","ENCENDIDOBOEDO","1","513000","2025-11-06T12:43:22.000-04:00","2025-11-06T12:43:22.000-04:00","1","NO"
"1051642","PAOLASIL13","1","229600","2025-11-06T12:42:55.000-04:00","2025-11-06T12:42:55.000-04:00","1","NO"
"282282805","PAFA4040609","1","23850","2025-11-06T12:41:11.000-04:00","2025-11-06T12:41:11.000-04:00","1","NO"
"433118532","WALTERSOAJE","1","69210","2025-11-06T12:28:58.000-04:00","2025-11-06T12:28:58.000-04:00","1","NO"
"1441249670","RUIZMARITA20230803131233","1","36270","2025-11-06T12:26:16.000-04:00","2025-11-06T12:26:16.000-04:00","1","NO"
"238100676","FIORELASASSATELLI","1","1053003","2025-11-06T12:25:57.000-04:00","2025-11-06T12:25:57.000-04:00","1","NO"
"286019798","AGUSTIN93DR","1","63900","2025-11-06T12:23:15.000-04:00","2025-11-06T12:23:15.000-04:00","1","NO"
"1315819373","BUONOKARINA20230222135214","1","80550","2025-11-06T12:18:42.000-04:00","2025-11-06T12:18:42.000-04:00","1","NO"
"169895408","CONTACTOLUISMG","1","238000","2025-11-06T12:13:41.000-04:00","2025-11-06T12:13:41.000-04:00","1","NO"
"176095198","MATIASMORUGIJ","1","24300","2025-11-06T12:13:32.000-04:00","2025-11-06T12:13:32.000-04:00","1","NO"
"571438261","ARMUACARINA","1","36270","2025-11-06T12:12:16.000-04:00","2025-11-06T12:12:16.000-04:00","1","NO"
"171878","ALE_GRICHI","1","17820","2025-11-06T12:10:20.000-04:00","2025-11-06T12:10:20.000-04:00","1","NO"
"827932043","FEMA7690622","1","14901","2025-11-06T12:06:57.000-04:00","2025-11-06T12:06:57.000-04:00","1","NO"
"1295920567","GARAYWALTER20230126120829","1","229600","2025-11-06T12:04:33.000-04:00","2025-11-06T12:04:33.000-04:00","1","NO"
"111813769","MAXI_DELUCA","1","6930","2025-11-06T12:04:17.000-04:00","2025-11-06T12:04:17.000-04:00","1","NO"
"110647650","SOVI2915203","1","29699","2025-11-06T12:04:07.000-04:00","2025-11-06T12:04:07.000-04:00","1","NO"
"96970280","PAM_BENI","1","36976","2025-11-06T11:57:32.000-04:00","2025-11-06T11:57:32.000-04:00","1","NO"
"415478594","JULIOTARIFA1998","1","16110","2025-11-06T11:57:32.000-04:00","2025-11-06T11:57:32.000-04:00","1","NO"
"445917565","CENTURIONOSCARJAVIERCENTURIONO","1","24930","2025-11-06T11:57:28.000-04:00","2025-11-06T11:57:28.000-04:00","1","NO"
"247767372","ARLU3721380","1","139501","2025-11-06T11:49:13.000-04:00","2025-11-06T11:49:13.000-04:00","1","NO"
"174770222","MARIADENISEVALENCIA","1","29699","2025-11-06T11:47:49.000-04:00","2025-11-06T11:47:49.000-04:00","1","NO"
"103643050","CINTIADANIELACARRASCO","1","59310","2025-11-06T11:44:37.000-04:00","2025-11-06T11:44:37.000-04:00","1","NO"
"234092489","FRAB6219116","1","157501","2025-11-06T11:44:14.000-04:00","2025-11-06T11:44:14.000-04:00","1","NO"
"141684582","DALMACORREA","1","108000","2025-11-06T11:36:54.000-04:00","2025-11-06T11:36:54.000-04:00","1","NO"
"833054800","STELLAMARISCORNELIO","1","19500","2025-11-06T11:42:56.000-04:00","2025-11-06T11:42:56.000-04:00","1","NO"
"35879736","NARENA2007","1","9810","2025-11-06T11:32:33.000-04:00","2025-11-06T11:32:33.000-04:00","1","NO"
"411653307","BARBYCAI30","1","89910","2025-11-06T11:30:57.000-04:00","2025-11-06T11:30:57.000-04:00","1","NO"
"624572817","AZULAELENA","1","229600","2025-11-06T11:28:32.000-04:00","2025-11-06T11:28:32.000-04:00","1","NO"
"435529584","PAMELAJULIETAOROPELQUINTEROS","1","29699","2025-11-06T11:26:25.000-04:00","2025-11-06T11:26:25.000-04:00","1","NO"
"255700686","LOHU1463628","1","229600","2025-11-06T11:25:23.000-04:00","2025-11-06T11:25:23.000-04:00","1","NO"
"1016681436","ALMA7439126","1","19801","2025-11-06T11:23:23.000-04:00","2025-11-06T11:23:23.000-04:00","1","NO"
"229140387","GOMA4485176","1","29699","2025-11-06T11:23:03.000-04:00","2025-11-06T11:23:03.000-04:00","1","NO"
"774130627","JESUSANTONIO20220516083111","1","24930","2025-11-06T11:21:03.000-04:00","2025-11-06T11:21:03.000-04:00","1","NO"
"226560583","CALU4059076","1","280000","2025-11-06T11:16:52.000-04:00","2025-11-06T11:16:52.000-04:00","1","NO"
"66684248","NAZARIOAYALA","1","238000","2025-11-06T11:09:18.000-04:00","2025-11-06T11:09:18.000-04:00","1","NO"
"82065105","ROB_WAG2009","1","229600","2025-11-06T11:08:19.000-04:00","2025-11-06T11:08:19.000-04:00","1","NO"
"1301228236","VIDELAENZO20230202133202","1","25199","2025-11-06T11:08:18.000-04:00","2025-11-06T11:08:18.000-04:00","1","NO"
"242843436","CUSTOMCANNING","1","35640","2025-11-06T11:06:15.000-04:00","2025-11-06T11:06:15.000-04:00","1","NO"
"67624661","ECCARINA","2","44599","2025-11-06T11:06:10.000-04:00","2025-11-06T11:06:10.000-04:00","2","YES"
"90015082","SANDENTONE","1","29699","2025-11-06T11:01:16.000-04:00","2025-11-06T11:01:16.000-04:00","1","NO"
"4699906","FERDYCARRO","1","9450","2025-11-06T10:59:45.000-04:00","2025-11-06T10:59:45.000-04:00","1","NO"
"131202313","2013RCP","1","69210","2025-11-06T10:58:41.000-04:00","2025-11-06T10:58:41.000-04:00","1","NO"
"471957531","LAURACOROBAUTISTA","1","16110","2025-11-06T10:54:36.000-04:00","2025-11-06T10:54:36.000-04:00","1","NO"
"136592684","GARRIDONICOLAS68","2","467600","2025-11-06T10:52:59.000-04:00","2025-11-06T10:52:59.000-04:00","2","YES"
"463088780","FERNANDOREQUENA071","1","49500","2025-11-06T10:52:49.000-04:00","2025-11-06T10:52:49.000-04:00","1","NO"
"344853838","MIRR7865","1","315001","2025-11-06T10:49:10.000-04:00","2025-11-06T10:49:10.000-04:00","1","NO"
"497094361","FRANCISCODAZDIAZ","1","38610","2025-11-06T10:43:02.000-04:00","2025-11-06T10:43:02.000-04:00","1","NO"
"1939949938","SG20240809115018","1","29699","2025-11-06T10:41:45.000-04:00","2025-11-06T10:41:45.000-04:00","1","NO"
"290720823","MARIANOMACHADO","1","24255","2025-11-06T10:40:47.000-04:00","2025-11-06T10:40:47.000-04:00","1","NO"
"183410610","CRISTIAN URBAN","1","24255","2025-11-06T10:38:48.000-04:00","2025-11-06T10:38:48.000-04:00","1","NO"
"443878761","RABELLINODELFINA","1","29699","2025-11-06T10:38:34.000-04:00","2025-11-06T10:38:34.000-04:00","1","NO"
"149135942","FACUDERIOTURBIO","1","238000","2025-11-06T10:37:43.000-04:00","2025-11-06T10:37:43.000-04:00","1","NO"
"15530043","PABLO_900","1","238000","2025-11-06T10:37:18.000-04:00","2025-11-06T10:37:18.000-04:00","1","NO"
"64558891","ROSASANTANDREA","1","9483","2025-11-06T10:35:13.000-04:00","2025-11-06T10:35:13.000-04:00","1","NO"
"209808959","USAL4574049","1","24255","2025-11-06T10:33:26.000-04:00","2025-11-06T10:33:26.000-04:00","1","NO"
"165551364","ABERTURASABRICOR","1","249900","2025-11-06T10:30:56.000-04:00","2025-11-06T10:30:56.000-04:00","1","NO"
"266337541","FERNANDAISABELGIMENEZ","1","59310","2025-11-06T10:28:04.000-04:00","2025-11-06T10:28:04.000-04:00","1","NO"
"475816297","ALEJOPEREZ2302","1","75221,05","2025-11-06T10:29:00.000-04:00","2025-11-06T10:29:00.000-04:00","1","NO"
"207284721","FABRICIOGIACARDI","1","24300","2025-11-06T10:28:49.000-04:00","2025-11-06T10:28:49.000-04:00","1","NO"
"173991581","MADI8891564","1","16110","2025-11-06T10:28:32.000-04:00","2025-11-06T10:28:32.000-04:00","1","NO"
"216661296","FACUNDOGALEOTTI","1","157501","2025-11-06T10:28:31.000-04:00","2025-11-06T10:28:31.000-04:00","1","NO"
"163456793","MANSILLAJORGEOMAR","1","315001","2025-11-06T10:28:23.000-04:00","2025-11-06T10:28:23.000-04:00","1","NO"
"185055350","FEDE HERNANDEZ","1","20160","2025-11-06T10:27:06.000-04:00","2025-11-06T10:27:06.000-04:00","1","NO"
"1289154827","GOMEZJAVIER20230117093204","1","3432","2025-11-06T10:24:33.000-04:00","2025-11-06T10:24:33.000-04:00","1","NO"
"238153417","MELU9254392","1","49500","2025-11-06T03:36:19.000-04:00","2025-11-06T03:36:19.000-04:00","1","NO"
"646208668","PABLOPRADO11","1","9483","2025-11-06T10:19:13.000-04:00","2025-11-06T10:19:13.000-04:00","1","NO"
"1011564450","ANGELACIOEDGARDO20211103115258","1","16110","2025-11-06T10:17:42.000-04:00","2025-11-06T10:17:42.000-04:00","1","NO"
"317169907","MAXYEZE98","1","25199","2025-11-06T10:13:49.000-04:00","2025-11-06T10:13:49.000-04:00","1","NO"
"79199330","MOCHALES11","1","69210","2025-11-06T10:15:05.000-04:00","2025-11-06T10:15:05.000-04:00","1","NO"
"12774373","PABLOHERNANRAPETTI","1","60300","2025-11-06T10:10:45.000-04:00","2025-11-06T10:10:45.000-04:00","1","NO"
"1080371672","BUFFADANIELA20220706111725","1","29699","2025-11-06T10:08:59.000-04:00","2025-11-06T10:08:59.000-04:00","1","NO"
"128674811","GABRIELAFERNANDAROLDAN","1","69210","2025-11-06T10:08:50.000-04:00","2025-11-06T10:08:50.000-04:00","1","NO"
"75581876","CAPITAN171","1","29699","2025-11-06T10:05:48.000-04:00","2025-11-06T10:05:48.000-04:00","1","NO"
"87028367","CECILIAPELLEGRIN","1","60891","2025-11-06T10:04:35.000-04:00","2025-11-06T10:04:35.000-04:00","1","NO"
"81321439","APACHIN2009","1","138510","2025-11-06T10:04:10.000-04:00","2025-11-06T10:04:10.000-04:00","1","NO"
"30056994","MELISA_VANINA","2","38521","2025-11-06T10:01:28.000-04:00","2025-11-06T10:01:28.000-04:00","2","YES"
"134025163","MASTRANGELONAHUEL","1","69210","2025-11-06T10:00:32.000-04:00","2025-11-06T10:00:32.000-04:00","1","NO"
"105693533","POLENTAADRIANO","1","117001","2025-11-06T09:57:38.000-04:00","2025-11-06T09:57:38.000-04:00","1","NO"
"247194526","NOELIAOREILLY","1","315001","2025-11-06T09:55:08.000-04:00","2025-11-06T09:55:08.000-04:00","1","NO"
"206506238","REEM5874416","1","16110","2025-11-06T09:54:01.000-04:00","2025-11-06T09:54:01.000-04:00","1","NO"
"367110773","FACU9111","1","89910","2025-11-06T09:53:37.000-04:00","2025-11-06T09:53:37.000-04:00","1","NO"
"831577589","RICCIOGUILLERMO20220430125827","1","229600","2025-11-06T09:52:12.000-04:00","2025-11-06T09:52:12.000-04:00","1","NO"
"449761814","CRIVELLAANDREA","1","20701","2025-11-06T09:50:25.000-04:00","2025-11-06T09:50:25.000-04:00","1","NO"
"1258245437","CORONELVICTOR20221208100010","1","238000","2025-11-06T09:48:54.000-04:00","2025-11-06T09:48:54.000-04:00","1","NO"
"22320819","MIRMELO2011","1","229600","2025-11-06T09:48:42.000-04:00","2025-11-06T09:48:42.000-04:00","1","NO"
"567777579","ZAHIRAROCABADOFLORES","1","59310","2025-11-06T09:47:55.000-04:00","2025-11-06T09:47:55.000-04:00","1","NO"
"113438455","CAMILAMORCHIO","2","79198","2025-11-06T09:48:14.000-04:00","2025-11-06T09:48:14.000-04:00","2","YES"
"91922774","HCPALDINO","1","280000","2025-11-06T09:46:07.000-04:00","2025-11-06T09:46:07.000-04:00","1","NO"
"503605880","FERREIRAOMAR20210301211842","1","229600","2025-11-06T09:43:57.000-04:00","2025-11-06T09:43:57.000-04:00","1","NO"
"715762091","SESPARZA91","2","74399","2025-11-06T09:42:48.000-04:00","2025-11-06T09:42:48.000-04:00","2","YES"
"732442858","FACUNDOFABIANSOTELO","1","390000","2025-11-06T09:41:01.000-04:00","2025-11-06T09:41:01.000-04:00","1","NO"
"79226857","SER57GITO","1","139501","2025-11-06T09:37:52.000-04:00","2025-11-06T09:37:52.000-04:00","1","NO"
"268586270","RAMIREZGONZALOGABRIEL","1","16110","2025-11-06T09:36:43.000-04:00","2025-11-06T09:36:43.000-04:00","1","NO"
"202782072","GAAG7777426","1","114930","2025-11-06T09:36:10.000-04:00","2025-11-06T09:36:10.000-04:00","1","NO"
"196104629","ALEMANYJOSE","1","39900","2025-11-06T09:34:32.000-04:00","2025-11-06T09:34:32.000-04:00","1","NO"
"50473315","MESSIE999","1","133200","2025-11-06T09:33:06.000-04:00","2025-11-06T09:33:06.000-04:00","1","NO"
"75081969","LOSNAVARRO0","1","29699","2025-11-06T09:31:09.000-04:00","2025-11-06T09:31:09.000-04:00","1","NO"
"210995846","EMMANUELTORRESCABRAL","1","13050","2025-11-06T09:29:03.000-04:00","2025-11-06T09:29:03.000-04:00","1","NO"
"1502854845","PATRICIAAGCH","1","59398","2025-11-06T09:17:15.000-04:00","2025-11-06T09:17:15.000-04:00","1","NO"
"264278143","DAAU2381930","1","19801","2025-11-06T09:16:42.000-04:00","2025-11-06T09:16:42.000-04:00","1","NO"
"1569322772","SOBEJANOMARIA20231127213802","2","44599","2025-11-06T09:16:26.000-04:00","2025-11-06T09:16:26.000-04:00","2","YES"
"187576766","RIVELLAESTEBAN","1","20160","2025-11-06T09:15:33.000-04:00","2025-11-06T09:15:33.000-04:00","1","NO"
"210649388","CAEL4921230","1","17820","2025-11-06T09:11:27.000-04:00","2025-11-06T09:11:27.000-04:00","1","NO"
"81785209","PAOLA_FERNANDEZ83","1","24255","2025-11-06T09:07:37.000-04:00","2025-11-06T09:07:37.000-04:00","1","NO"
"643815311","ALEXISCANUQUEO","1","1540000","2025-11-06T09:06:24.000-04:00","2025-11-06T09:06:24.000-04:00","1","NO"
"771361322","VERNONICANEWBERY","1","14900","2025-11-06T09:04:26.000-04:00","2025-11-06T09:04:26.000-04:00","1","NO"
"113978052","TABOADAMICAELA","1","53100","2025-11-06T09:03:41.000-04:00","2025-11-06T09:03:41.000-04:00","1","NO"
